id_estudiante,nombre,carrera,edad,genero,semestre
1827,Daniela Pérez,Contabilidad,27,Femenino,7
1828,Sofía Torres,Derecho,29,Femenino,6
1829,Luis Morales,Psicología,32,Femenino,1
1830,Sofía Pérez,Educación,25,Masculino,3
1831,Luis Castillo,Derecho,23,Femenino,2
1832,María Morales,Derecho,20,Femenino,8
1833,Daniela Vega,Derecho,21,Masculino,3
1834,Luis Morales,Derecho,24,Femenino,6
1835,Luis Díaz,Contabilidad,33,Masculino,8
1836,Luis Castillo,Derecho,19,Masculino,8
1837,Carlos López,Contabilidad,19,Femenino,1
1838,Camila Morales,Derecho,24,Masculino,4
1839,Ana Morales,Contabilidad,26,Masculino,2
1840,Carlos Gómez,Contabilidad,30,Masculino,5
1841,Daniela Morales,Psicología,24,Femenino,3
1842,Ana Gómez,Derecho,28,Femenino,3
1843,María Díaz,Derecho,33,Femenino,9
1844,Carlos Morales,Contabilidad,30,Masculino,9
1845,Sofía López,Sistemas,22,Femenino,6
1846,Ana Torres,Derecho,22,Femenino,6
1847,Luis Morales,Contabilidad,34,Masculino,8
1848,Carlos Ramírez,Educación,21,Masculino,4
1849,María Morales,Educación,35,Masculino,10
1850,Pedro López,Contabilidad,24,Masculino,10
1851,Ana Díaz,Contabilidad,18,Femenino,5
1852,Andrés Gómez,Educación,33,Femenino,7
1853,Pedro Díaz,Contabilidad,35,Femenino,9
1854,Camila Gómez,Administración,32,Femenino,6
1855,Carlos Vega,Psicología,23,Femenino,7
1856,José Morales,Educación,27,Masculino,2
1857,Luis Gómez,Educación,18,Femenino,2
1858,Daniela Ruiz,Psicología,21,Femenino,9
1859,Sofía Pérez,Educación,27,Femenino,4
1860,María Ramírez,Psicología,30,Masculino,4
1861,Daniela Gómez,Contabilidad,32,Femenino,7
1862,Ana Díaz,Administración,34,Femenino,5
1863,José Castillo,Derecho,25,Masculino,7
1864,Ana Pérez,Sistemas,22,Femenino,9
1865,Sofía Díaz,Contabilidad,23,Femenino,4
1866,Andrés Morales,Administración,30,Masculino,10
1867,Pedro Torres,Educación,30,Masculino,7
1868,Camila Vega,Administración,31,Masculino,2
1869,Carlos Vega,Sistemas,30,Femenino,9
1870,Carlos Díaz,Administración,20,Masculino,1
1871,Pedro Pérez,Educación,22,Masculino,10
1872,Andrés Gómez,Psicología,30,Masculino,3
1873,Daniela Díaz,Administración,25,Masculino,5
1874,María Vega,Administración,30,Femenino,1
1875,José Gómez,Administración,18,Masculino,2
1876,Daniela Ruiz,Sistemas,21,Masculino,5
1877,José Torres,Sistemas,20,Femenino,6
1878,María Morales,Sistemas,33,Masculino,7
1879,Luis Ramírez,Educación,20,Masculino,7
1880,Pedro Díaz,Educación,32,Masculino,3
1881,José Pérez,Administración,19,Masculino,6
1882,Camila Ramírez,Psicología,35,Masculino,3
1883,Andrés Castillo,Sistemas,24,Masculino,9
1884,Ana Vega,Psicología,22,Masculino,6
1885,Luis López,Sistemas,28,Masculino,4
1886,Luis Torres,Contabilidad,26,Femenino,4
1887,Luis Díaz,Educación,35,Femenino,8
1888,Daniela Morales,Psicología,30,Masculino,5
1889,Carlos López,Educación,26,Femenino,2
1890,Sofía Ruiz,Contabilidad,23,Masculino,8
1891,Pedro Ramírez,Derecho,26,Femenino,10
1892,Luis Ruiz,Derecho,31,Masculino,10
1893,Camila Díaz,Educación,20,Femenino,3
1894,Ana Vega,Contabilidad,31,Femenino,10
1895,Andrés Díaz,Derecho,18,Masculino,3
1896,Camila Morales,Administración,29,Masculino,2
1897,María Díaz,Contabilidad,22,Femenino,2
1898,Ana Díaz,Educación,18,Femenino,4
1899,Daniela Ruiz,Contabilidad,25,Masculino,7
1900,José Ruiz,Administración,34,Masculino,2
1901,Andrés Castillo,Educación,20,Femenino,7
1902,Camila Díaz,Administración,24,Masculino,8
1903,Daniela Pérez,Contabilidad,31,Masculino,2
1904,Daniela Torres,Psicología,28,Femenino,4
1905,Sofía Pérez,Contabilidad,18,Masculino,8
1906,José Torres,Derecho,19,Masculino,6
1907,Ana Gómez,Derecho,21,Femenino,5
1908,José Díaz,Contabilidad,30,Masculino,9
1909,Camila Ramírez,Psicología,19,Femenino,5
1910,Daniela Ramírez,Educación,21,Femenino,10
1911,Luis Pérez,Administración,19,Masculino,3
1912,Luis Díaz,Educación,31,Masculino,3
1913,Luis López,Educación,29,Masculino,1
1914,José Pérez,Sistemas,19,Femenino,2
1915,José Díaz,Educación,30,Femenino,3
1916,Carlos Ruiz,Derecho,21,Masculino,6
1917,Carlos Ruiz,Derecho,32,Masculino,9
1918,Andrés López,Psicología,33,Femenino,5
1919,Camila Ramírez,Administración,20,Femenino,5
1920,Luis Díaz,Psicología,25,Masculino,2
1921,Luis Ramírez,Sistemas,24,Masculino,4
1922,Daniela Morales,Administración,33,Masculino,6
1923,María Ruiz,Psicología,34,Femenino,5
1924,Daniela Torres,Psicología,21,Masculino,4
1925,Camila Morales,Derecho,34,Masculino,7
1926,María Gómez,Contabilidad,31,Masculino,5
1927,Sofía Gómez,Administración,32,Masculino,2
1928,María Pérez,Derecho,23,Femenino,1
1929,Daniela Vega,Derecho,29,Femenino,2
1930,Andrés Gómez,Contabilidad,31,Masculino,3
1931,Pedro Vega,Derecho,34,Femenino,1
1932,Daniela Castillo,Contabilidad,21,Masculino,7
1933,Pedro López,Contabilidad,24,Femenino,3
1934,Sofía Castillo,Psicología,33,Femenino,2
1935,Ana López,Sistemas,25,Masculino,1
1936,Ana Ruiz,Contabilidad,25,Masculino,9
1937,Luis Castillo,Administración,30,Femenino,7
1938,Luis López,Educación,26,Femenino,4
1939,Carlos López,Contabilidad,27,Femenino,1
1940,Luis Torres,Psicología,33,Femenino,4
1941,Carlos Díaz,Educación,20,Masculino,3
1942,Camila Ramírez,Administración,18,Femenino,7
1943,Camila Pérez,Administración,26,Masculino,3
1944,Ana Ruiz,Contabilidad,33,Masculino,8
1945,María Ramírez,Sistemas,19,Masculino,10
1946,José López,Psicología,34,Masculino,3
1947,Luis Gómez,Contabilidad,28,Femenino,8
1948,Camila Vega,Contabilidad,33,Femenino,6
1949,Daniela Pérez,Contabilidad,27,Femenino,9
1950,Sofía Ramírez,Sistemas,26,Masculino,3
1951,Pedro López,Educación,22,Femenino,8
1952,Ana López,Psicología,31,Femenino,4
1953,Luis López,Derecho,21,Femenino,9
1954,Daniela Vega,Administración,26,Femenino,6
1955,Pedro Ruiz,Derecho,26,Femenino,4
1956,Ana Ruiz,Psicología,28,Masculino,7
1957,Daniela Ruiz,Contabilidad,27,Masculino,1
1958,Daniela Torres,Derecho,22,Femenino,10
1959,Andrés Torres,Contabilidad,33,Femenino,2
1960,José Pérez,Derecho,19,Masculino,5
1961,Sofía Gómez,Sistemas,33,Femenino,1
1962,Pedro Díaz,Educación,18,Masculino,5
1963,Carlos Díaz,Contabilidad,34,Masculino,2
1964,José Torres,Educación,24,Femenino,10
1965,Luis Castillo,Administración,19,Femenino,6
1966,María Morales,Derecho,30,Masculino,5
1967,José Ruiz,Contabilidad,23,Femenino,6
1968,Sofía Torres,Educación,24,Femenino,3
1969,Pedro Vega,Administración,27,Femenino,2
1970,José Ruiz,Educación,32,Masculino,7
1971,Pedro Gómez,Administración,34,Femenino,6
1972,Andrés Díaz,Derecho,29,Femenino,8
1973,Pedro Morales,Derecho,18,Masculino,7
1974,Luis Torres,Psicología,27,Masculino,10
1975,Andrés Díaz,Administración,35,Femenino,1
1976,Pedro Torres,Derecho,18,Femenino,9
1977,Daniela Pérez,Sistemas,19,Femenino,2
1978,Camila Ruiz,Sistemas,27,Femenino,6
1979,Ana Gómez,Educación,34,Masculino,4
1980,Andrés Torres,Psicología,33,Masculino,4
1981,Carlos Castillo,Educación,27,Masculino,8
1982,Sofía López,Sistemas,20,Masculino,3
1983,Sofía Gómez,Psicología,21,Masculino,4
1984,Luis Ramírez,Sistemas,34,Femenino,7
1985,Ana Gómez,Contabilidad,30,Femenino,3
1986,María Vega,Contabilidad,32,Masculino,7
1987,Carlos Pérez,Administración,22,Masculino,3
1988,Andrés Vega,Administración,33,Femenino,5
1989,José Gómez,Psicología,33,Femenino,5
1990,Pedro Morales,Educación,21,Femenino,7
1991,Pedro Torres,Sistemas,27,Femenino,2
1992,Sofía Morales,Sistemas,27,Masculino,10
1993,Daniela Pérez,Contabilidad,22,Femenino,8
1994,José Pérez,Administración,29,Masculino,6
1995,Andrés Morales,Psicología,20,Masculino,3
1996,Camila Ruiz,Contabilidad,32,Masculino,5
1997,José Morales,Sistemas,33,Femenino,8
1998,Sofía Torres,Psicología,34,Femenino,3
1999,Camila Ruiz,Psicología,29,Femenino,2
2000,Ana Pérez,Educación,23,Masculino,2
2001,Luis Ramírez,Educación,33,Femenino,4
2002,María Gómez,Administración,30,Femenino,2
2003,Ana Ruiz,Contabilidad,21,Masculino,2
2004,Daniela Díaz,Psicología,18,Masculino,6
2005,Luis Ramírez,Derecho,22,Masculino,4
2006,José Ramírez,Derecho,27,Masculino,4
2007,Carlos Morales,Psicología,24,Masculino,10
2008,Ana Gómez,Administración,19,Masculino,1
2009,Camila Morales,Psicología,35,Masculino,6
2010,Carlos Vega,Derecho,24,Masculino,10
2011,Daniela Vega,Contabilidad,29,Masculino,2
2012,Daniela Morales,Educación,30,Masculino,10
2013,Luis Torres,Psicología,27,Masculino,2
2014,Daniela López,Sistemas,35,Femenino,1
2015,María Castillo,Contabilidad,30,Femenino,2
2016,Carlos Castillo,Sistemas,35,Masculino,9
2017,Sofía Vega,Contabilidad,30,Masculino,9
2018,Luis Ruiz,Derecho,26,Masculino,1
2019,Camila Morales,Contabilidad,24,Femenino,1
2020,Carlos López,Psicología,28,Masculino,4
2021,Daniela Gómez,Psicología,19,Femenino,2
2022,Pedro Ruiz,Educación,20,Femenino,3
2023,José Pérez,Sistemas,19,Femenino,9
2024,María Díaz,Derecho,33,Femenino,4
2025,Ana Pérez,Sistemas,24,Femenino,1
2026,Andrés Ramírez,Sistemas,30,Femenino,3
2027,Pedro Morales,Psicología,22,Masculino,8
2028,Luis Ruiz,Contabilidad,29,Masculino,6
2029,Pedro Pérez,Administración,25,Masculino,10
2030,Ana López,Derecho,35,Masculino,1
2031,María Pérez,Sistemas,19,Masculino,8
2032,Carlos Castillo,Sistemas,28,Femenino,10
2033,María Castillo,Administración,30,Femenino,2
2034,Luis Gómez,Contabilidad,35,Masculino,8
2035,Camila López,Derecho,27,Femenino,9
2036,José López,Psicología,26,Femenino,9
2037,Andrés Gómez,Sistemas,29,Femenino,10
2038,Daniela Castillo,Sistemas,24,Masculino,9
2039,María Castillo,Educación,35,Masculino,2
2040,Camila Torres,Sistemas,25,Femenino,8
2041,Luis Pérez,Derecho,19,Femenino,5
2042,Sofía Morales,Contabilidad,20,Masculino,5
2043,Sofía Morales,Derecho,18,Femenino,7
2044,Daniela Pérez,Administración,24,Femenino,3
2045,Pedro Vega,Sistemas,27,Masculino,9
2046,Camila Pérez,Psicología,28,Femenino,10
2047,María Pérez,Contabilidad,31,Femenino,1
2048,Luis Vega,Derecho,27,Femenino,7
2049,Sofía Ruiz,Psicología,26,Masculino,7
2050,Daniela López,Administración,18,Femenino,5
2051,Luis López,Psicología,27,Femenino,10
2052,Pedro Pérez,Psicología,26,Femenino,5
2053,José Ruiz,Sistemas,21,Femenino,10
2054,Camila Castillo,Administración,32,Femenino,1
2055,Daniela Pérez,Derecho,19,Femenino,8
2056,Andrés López,Derecho,19,Masculino,5
2057,Sofía Vega,Contabilidad,20,Femenino,3
2058,José Castillo,Contabilidad,33,Masculino,4
2059,Carlos Torres,Psicología,19,Masculino,2
2060,Ana Torres,Educación,34,Femenino,10
2061,Camila Pérez,Psicología,25,Masculino,5
2062,José Pérez,Educación,29,Masculino,10
2063,María Díaz,Sistemas,20,Femenino,2
2064,Andrés Gómez,Administración,24,Femenino,10
2065,Camila Morales,Sistemas,31,Femenino,3
2066,Ana Díaz,Psicología,29,Femenino,7
2067,Camila Ramírez,Contabilidad,18,Masculino,6
2068,Ana Castillo,Administración,18,Masculino,10
2069,María Díaz,Psicología,34,Femenino,4
2070,Pedro Ruiz,Sistemas,22,Femenino,2
2071,Luis López,Psicología,34,Femenino,9
2072,Luis Vega,Sistemas,33,Femenino,6
2073,José López,Psicología,27,Masculino,6
2074,María Díaz,Administración,32,Femenino,2
2075,María Ramírez,Educación,31,Femenino,2
2076,Camila Vega,Psicología,20,Femenino,8
2077,Sofía López,Derecho,31,Masculino,10
2078,Carlos Vega,Administración,31,Masculino,10
2079,José Castillo,Contabilidad,28,Masculino,2
2080,Pedro Morales,Psicología,22,Femenino,4
2081,Carlos Ramírez,Sistemas,23,Masculino,7
2082,José Vega,Educación,33,Masculino,3
2083,Ana Morales,Sistemas,23,Masculino,3
2084,Andrés Vega,Derecho,31,Femenino,3
2085,Pedro Vega,Administración,27,Masculino,6
2086,Camila Ruiz,Psicología,21,Masculino,2
2087,Camila Ramírez,Derecho,32,Femenino,5
2088,Daniela Torres,Educación,23,Masculino,3
2089,Ana Ruiz,Psicología,29,Femenino,7
2090,Camila Ramírez,Administración,34,Femenino,2
2091,María Castillo,Derecho,28,Masculino,10
2092,Andrés Vega,Psicología,34,Femenino,5
2093,Camila Morales,Contabilidad,23,Masculino,1
2094,María Morales,Psicología,26,Femenino,2
2095,Camila Castillo,Administración,21,Femenino,5
2096,Daniela Ramírez,Administración,23,Femenino,5
2097,Sofía Gómez,Administración,26,Masculino,2
2098,María Vega,Psicología,23,Masculino,10
2099,Ana Vega,Psicología,24,Masculino,8
2100,Ana Díaz,Administración,27,Femenino,8
2101,Andrés Torres,Derecho,27,Masculino,2
2102,Daniela Morales,Derecho,26,Masculino,3
2103,José Gómez,Contabilidad,20,Masculino,2
2104,Camila Torres,Psicología,28,Femenino,8
2105,Andrés Gómez,Educación,28,Masculino,7
2106,Luis Vega,Contabilidad,24,Masculino,1
2107,María Torres,Psicología,30,Masculino,4
2108,José Ramírez,Administración,33,Masculino,8
2109,José Torres,Administración,20,Masculino,1
2110,Pedro Gómez,Derecho,35,Masculino,3
2111,Ana Morales,Educación,26,Femenino,10
2112,María Díaz,Derecho,34,Masculino,5
2113,María Castillo,Educación,33,Femenino,7
2114,Sofía Díaz,Psicología,33,Femenino,2
2115,María Gómez,Contabilidad,31,Femenino,6
2116,María Morales,Sistemas,23,Femenino,6
2117,Luis Díaz,Educación,30,Masculino,8
2118,Daniela Ruiz,Derecho,25,Masculino,5
2119,José Vega,Administración,31,Masculino,9
2120,Camila Castillo,Educación,28,Femenino,7
2121,Daniela Morales,Derecho,26,Masculino,5
2122,Daniela López,Contabilidad,19,Femenino,8
2123,Pedro López,Psicología,23,Masculino,2
2124,Sofía Ruiz,Contabilidad,22,Masculino,1
2125,Pedro Gómez,Educación,28,Femenino,9
2126,Luis Pérez,Psicología,24,Femenino,9
2127,María Torres,Psicología,30,Masculino,5
2128,Carlos Díaz,Contabilidad,31,Masculino,9
2129,María Pérez,Sistemas,18,Masculino,9
2130,Pedro Ramírez,Sistemas,23,Femenino,5
2131,Ana López,Educación,25,Masculino,5
2132,Luis Morales,Educación,30,Masculino,5
2133,Luis Gómez,Sistemas,34,Femenino,1
2134,Ana Vega,Psicología,22,Masculino,10
2135,Pedro López,Psicología,27,Femenino,7
2136,Andrés Pérez,Contabilidad,26,Femenino,4
2137,Luis Castillo,Educación,33,Femenino,5
2138,Pedro Gómez,Administración,31,Femenino,8
2139,José Vega,Psicología,25,Femenino,1
2140,Daniela Morales,Contabilidad,35,Masculino,8
2141,María Ruiz,Sistemas,30,Masculino,8
2142,Camila Ramírez,Psicología,21,Femenino,6
2143,Carlos Gómez,Sistemas,35,Masculino,4
2144,Daniela Ruiz,Administración,20,Masculino,7
2145,Sofía Ramírez,Psicología,25,Masculino,8
2146,José Morales,Contabilidad,28,Masculino,1
2147,Camila Ruiz,Psicología,31,Masculino,5
2148,María Vega,Derecho,35,Femenino,6
2149,María Díaz,Derecho,33,Masculino,2
2150,Pedro Gómez,Derecho,22,Masculino,3
2151,Andrés Gómez,Administración,24,Femenino,2
2152,Ana Morales,Derecho,23,Femenino,3
2153,Andrés Morales,Derecho,18,Femenino,2
2154,Pedro Castillo,Educación,26,Femenino,10
2155,Camila Ruiz,Educación,23,Masculino,5
2156,Andrés López,Psicología,29,Femenino,8
2157,Daniela López,Contabilidad,22,Masculino,9
2158,Daniela Pérez,Contabilidad,31,Masculino,3
2159,Daniela Gómez,Sistemas,27,Masculino,4
2160,Luis Vega,Derecho,28,Masculino,1
2161,Sofía Ramírez,Psicología,23,Masculino,6
2162,Andrés López,Contabilidad,18,Masculino,5
2163,José Morales,Psicología,27,Femenino,10
2164,Pedro Castillo,Psicología,35,Masculino,2
2165,Sofía Torres,Sistemas,24,Femenino,3
2166,José Ruiz,Sistemas,22,Femenino,6
2167,Sofía Ruiz,Psicología,26,Femenino,4
2168,Carlos Pérez,Administración,24,Masculino,10
2169,Carlos Torres,Administración,33,Masculino,6
2170,Luis Pérez,Administración,34,Femenino,7
2171,Daniela Díaz,Contabilidad,34,Masculino,4
2172,Andrés Morales,Derecho,30,Femenino,6
2173,José Vega,Contabilidad,34,Masculino,10
2174,María Torres,Educación,26,Masculino,7
2175,Andrés Ramírez,Derecho,26,Masculino,9
2176,Pedro Díaz,Administración,18,Femenino,8
2177,Camila Morales,Administración,35,Masculino,7
2178,Camila Torres,Educación,18,Masculino,8
2179,Camila Vega,Administración,18,Femenino,6
2180,Luis Díaz,Contabilidad,34,Masculino,10
2181,José Pérez,Educación,26,Femenino,7
2182,Ana Castillo,Contabilidad,19,Masculino,8
2183,Sofía Ramírez,Derecho,23,Femenino,9
2184,Luis Pérez,Contabilidad,18,Masculino,3
2185,Carlos Gómez,Derecho,21,Masculino,8
2186,Ana Díaz,Sistemas,35,Femenino,4
2187,Sofía Pérez,Contabilidad,28,Masculino,10
2188,Camila Vega,Sistemas,30,Femenino,1
2189,Luis López,Psicología,22,Femenino,2
2190,Carlos Ramírez,Sistemas,26,Masculino,9
2191,Pedro Torres,Educación,18,Femenino,5
2192,Andrés Díaz,Sistemas,28,Femenino,10
2193,Luis Ruiz,Derecho,20,Masculino,2
2194,Carlos Gómez,Administración,28,Masculino,3
2195,Ana López,Educación,29,Femenino,2
2196,María Castillo,Educación,24,Masculino,5
2197,Ana Morales,Educación,27,Masculino,5
2198,Carlos Ruiz,Contabilidad,31,Masculino,4
2199,José López,Administración,27,Femenino,8
2200,José Gómez,Derecho,29,Femenino,6
2201,Andrés Ramírez,Educación,23,Masculino,10
2202,Pedro Torres,Psicología,24,Femenino,6
2203,José López,Contabilidad,34,Femenino,2
2204,Andrés López,Contabilidad,24,Femenino,5
2205,Ana Gómez,Psicología,23,Femenino,3
2206,Daniela Ruiz,Contabilidad,29,Femenino,10
2207,Ana Díaz,Educación,21,Femenino,1
2208,Carlos Morales,Derecho,28,Femenino,2
2209,Carlos Díaz,Contabilidad,23,Femenino,9
2210,Carlos Pérez,Derecho,32,Femenino,7
2211,Daniela López,Contabilidad,29,Femenino,8
2212,Pedro Castillo,Sistemas,25,Masculino,7
2213,Pedro Castillo,Psicología,30,Masculino,3
2214,Andrés Torres,Contabilidad,34,Masculino,10
2215,Carlos Torres,Educación,28,Masculino,2
2216,José Torres,Contabilidad,32,Femenino,3
2217,Daniela Pérez,Educación,22,Masculino,3
2218,José Castillo,Sistemas,23,Masculino,4
2219,Pedro Gómez,Educación,25,Masculino,9
2220,Camila Pérez,Derecho,23,Femenino,2
2221,Daniela Vega,Educación,30,Masculino,8
2222,Pedro Ramírez,Educación,25,Masculino,7
2223,Carlos Díaz,Administración,30,Femenino,5
2224,Pedro Ruiz,Derecho,35,Masculino,6
2225,Daniela Ruiz,Sistemas,25,Masculino,4
2226,Camila Díaz,Contabilidad,34,Masculino,10
2227,Sofía Morales,Sistemas,25,Masculino,8
2228,María Pérez,Administración,27,Femenino,2
2229,Camila Morales,Educación,23,Femenino,3
2230,José Castillo,Derecho,33,Masculino,5
2231,Pedro Torres,Administración,30,Masculino,8
2232,Luis Díaz,Educación,21,Femenino,1
2233,Carlos Díaz,Administración,34,Femenino,8
2234,Ana Ramírez,Educación,30,Femenino,1
2235,José Morales,Contabilidad,21,Femenino,9
2236,Camila Ramírez,Educación,28,Femenino,2
2237,Carlos Morales,Psicología,30,Masculino,3
2238,Ana Díaz,Educación,26,Masculino,9
2239,Sofía Ramírez,Derecho,19,Femenino,5
2240,Ana Gómez,Derecho,32,Femenino,1
2241,Sofía Díaz,Contabilidad,31,Femenino,5
2242,Ana Vega,Contabilidad,23,Femenino,6
2243,Pedro Pérez,Derecho,28,Femenino,1
2244,Sofía Gómez,Contabilidad,19,Femenino,4
2245,Carlos Gómez,Psicología,21,Masculino,3
2246,Daniela Morales,Contabilidad,29,Femenino,10
2247,María Vega,Psicología,32,Masculino,2
2248,Camila Díaz,Sistemas,22,Masculino,7
2249,Andrés Gómez,Contabilidad,27,Femenino,7
2250,Ana Torres,Educación,26,Masculino,7
2251,Luis López,Psicología,26,Femenino,10
2252,Andrés Vega,Administración,19,Femenino,10
2253,Daniela López,Derecho,26,Masculino,5
