id_estudiante,nombre,carrera,edad,genero,semestre,id_nota,materia,nota,asistencia
1061,Ana Díaz,Psicología,19,Masculino,9,4492,Administración,7.58,72
1061,Ana Díaz,Psicología,19,Masculino,9,4621,Base de Datos,5.21,99
1063,Sofía Morales,Educación,28,Femenino,7,4558,Administración,9.23,70
1064,Pedro Morales,Psicología,24,Masculino,8,459,Auditoría,9.42,64
1064,Pedro Morales,Psicología,24,Masculino,8,3261,Contabilidad,6.34,98
1065,Carlos López,Psicología,30,Femenino,7,299,Programación,6.25,71
1066,Carlos Castillo,Educación,22,Masculino,1,320,Programación,5.3,95
1066,Carlos Castillo,Educación,22,Masculino,1,2045,Inglés,6.07,64
1066,Carlos Castillo,Educación,22,Masculino,1,2781,Matemáticas,9.58,84
1066,Carlos Castillo,Educación,22,Masculino,1,4427,Auditoría,5.69,61
1068,Luis Torres,Educación,31,Femenino,10,4640,Matemáticas,9.23,76
1069,Pedro Ruiz,Administración,32,Femenino,9,862,Administración,8.58,80
1071,Sofía Pérez,Psicología,33,Masculino,9,833,Matemáticas,9.12,83
1072,José Morales,Psicología,29,Masculino,1,4796,Base de Datos,8.85,81
1074,Daniela Gómez,Administración,34,Femenino,8,224,Contabilidad,7.19,91
1074,Daniela Gómez,Administración,34,Femenino,8,389,Auditoría,6.88,70
1075,Andrés Gómez,Psicología,20,Masculino,8,984,Matemáticas,8.67,97
1076,Luis Vega,Psicología,27,Masculino,6,1769,Python,7.4,79
1078,Camila Morales,Contabilidad,27,Femenino,3,1412,Base de Datos,5.13,99
1079,Ana Ruiz,Educación,27,Femenino,1,3454,Administración,7.11,69
1081,Ana Castillo,Derecho,20,Masculino,9,1711,Contabilidad,5.86,76
1082,Luis Castillo,Contabilidad,22,Femenino,5,1705,Inglés,6.73,88
1082,Luis Castillo,Contabilidad,22,Femenino,5,3900,Auditoría,7.81,88
1083,José Pérez,Educación,21,Masculino,10,759,Inglés,5.35,84
1083,José Pérez,Educación,21,Masculino,10,2556,Matemáticas,8.85,77
1084,Carlos Ramírez,Contabilidad,23,Femenino,4,1917,Programación,5.21,71
1085,Daniela Torres,Psicología,19,Femenino,2,4441,Inglés,7.48,96
1086,Carlos Ruiz,Administración,33,Femenino,7,655,Estadística,5.94,88
1087,María Ramírez,Educación,23,Masculino,10,1056,Base de Datos,7.52,100
1088,Camila Pérez,Educación,26,Masculino,1,737,Matemáticas,5.73,80
1088,Camila Pérez,Educación,26,Masculino,1,4902,Investigación,9.41,82
1090,Andrés López,Derecho,30,Femenino,5,575,Administración,5.59,94
1090,Andrés López,Derecho,30,Femenino,5,4047,Matemáticas,7.09,72
1091,Carlos Vega,Derecho,18,Femenino,8,4504,Programación,8.7,77
1093,Camila Morales,Psicología,26,Femenino,5,423,Python,6.76,81
1094,José Gómez,Contabilidad,30,Femenino,4,816,Investigación,5.37,96
1098,María Castillo,Contabilidad,24,Masculino,1,4346,Python,5.38,98
1099,Sofía Gómez,Sistemas,24,Masculino,2,1416,Programación,9.23,90
1101,Carlos Castillo,Contabilidad,32,Masculino,8,80,Contabilidad,5.58,66
1101,Carlos Castillo,Contabilidad,32,Masculino,8,1548,Python,5.36,61
1102,José Morales,Educación,28,Femenino,3,1241,Programación,7.67,80
1103,Luis Castillo,Sistemas,30,Femenino,6,3018,Base de Datos,8.62,97
1103,Luis Castillo,Sistemas,30,Femenino,6,4631,Base de Datos,7.98,84
1104,Ana Castillo,Contabilidad,23,Femenino,2,4598,Administración,6.99,63
1105,Daniela López,Psicología,30,Masculino,8,1370,Inglés,7.8,91
1108,Luis Gómez,Psicología,26,Femenino,1,1406,Investigación,9.98,69
1108,Luis Gómez,Psicología,26,Femenino,1,4976,Base de Datos,7.19,80
1112,Pedro Gómez,Psicología,25,Masculino,7,146,Inglés,5.91,76
1112,Pedro Gómez,Psicología,25,Masculino,7,285,Investigación,7.27,94
1113,Daniela Gómez,Psicología,35,Femenino,6,2369,Programación,8.17,91
1116,Andrés Pérez,Derecho,24,Femenino,7,669,Contabilidad,6.6,72
1118,Carlos Pérez,Administración,18,Masculino,8,1860,Python,6.29,77
1118,Carlos Pérez,Administración,18,Masculino,8,2860,Matemáticas,9.48,100
1119,Pedro Gómez,Psicología,27,Femenino,9,717,Matemáticas,9.08,95
1119,Pedro Gómez,Psicología,27,Femenino,9,2258,Administración,8.35,89
1122,Carlos Ruiz,Administración,20,Masculino,3,4656,Contabilidad,7.31,60
1123,Daniela Pérez,Derecho,19,Masculino,3,3139,Programación,9.04,87
1125,Daniela Ruiz,Administración,20,Masculino,2,343,Contabilidad,6.45,67
1125,Daniela Ruiz,Administración,20,Masculino,2,845,Investigación,6.0,93
1125,Daniela Ruiz,Administración,20,Masculino,2,3937,Inglés,6.69,91
1126,Daniela Ruiz,Psicología,25,Masculino,4,4165,Programación,8.01,66
1127,Pedro Díaz,Educación,30,Femenino,2,2396,Inglés,8.48,78
1127,Pedro Díaz,Educación,30,Femenino,2,3907,Estadística,5.12,65
1127,Pedro Díaz,Educación,30,Femenino,2,4746,Contabilidad,6.98,69
1128,Sofía Vega,Administración,28,Masculino,1,446,Programación,6.83,80
1128,Sofía Vega,Administración,28,Masculino,1,3854,Administración,9.62,89
1131,María Ruiz,Sistemas,22,Masculino,10,4909,Inglés,6.48,98
1132,Pedro Torres,Sistemas,33,Masculino,1,517,Programación,6.04,80
1132,Pedro Torres,Sistemas,33,Masculino,1,1405,Contabilidad,8.44,93
1133,Ana Torres,Sistemas,27,Femenino,8,4541,Inglés,8.53,92
1133,Ana Torres,Sistemas,27,Femenino,8,4596,Auditoría,9.76,93
1133,Ana Torres,Sistemas,27,Femenino,8,4878,Matemáticas,6.57,86
1134,Carlos López,Administración,26,Femenino,7,26,Programación,7.47,63
1134,Carlos López,Administración,26,Femenino,7,1693,Administración,6.19,67
1136,Sofía Gómez,Educación,27,Femenino,7,4083,Estadística,7.31,76
1137,Ana Vega,Administración,24,Masculino,9,407,Inglés,7.24,60
1137,Ana Vega,Administración,24,Masculino,9,3717,Matemáticas,9.59,65
1138,Luis Ruiz,Contabilidad,35,Masculino,8,2353,Python,8.01,93
1142,Sofía Ramírez,Sistemas,21,Masculino,9,2589,Contabilidad,7.3,95
1142,Sofía Ramírez,Sistemas,21,Masculino,9,2879,Inglés,9.41,89
1142,Sofía Ramírez,Sistemas,21,Masculino,9,2919,Matemáticas,7.74,81
1143,Carlos Torres,Sistemas,33,Masculino,2,1727,Programación,5.58,61
1144,María Ramírez,Psicología,28,Femenino,4,3205,Base de Datos,8.32,63
1144,María Ramírez,Psicología,28,Femenino,4,4703,Python,6.07,63
1145,Camila López,Sistemas,28,Masculino,2,4272,Matemáticas,8.49,65
1145,Camila López,Sistemas,28,Masculino,2,4426,Investigación,8.81,86
1146,María Morales,Administración,30,Masculino,2,283,Python,9.73,79
1147,Daniela Ruiz,Derecho,19,Femenino,3,952,Python,8.28,78
1147,Daniela Ruiz,Derecho,19,Femenino,3,2041,Investigación,7.6,75
1148,María Ruiz,Derecho,23,Femenino,6,585,Programación,9.97,74
1150,María Díaz,Administración,19,Masculino,5,1138,Inglés,5.8,96
1150,María Díaz,Administración,19,Masculino,5,3392,Estadística,8.21,87
1150,María Díaz,Administración,19,Masculino,5,3485,Base de Datos,7.4,70
1151,Carlos Gómez,Derecho,32,Femenino,3,3489,Investigación,5.62,97
1156,Carlos Ruiz,Sistemas,31,Masculino,1,3032,Estadística,6.03,92
1158,Luis Ramírez,Derecho,25,Masculino,9,1385,Python,6.88,93
1158,Luis Ramírez,Derecho,25,Masculino,9,3099,Investigación,8.08,90
1162,Carlos Morales,Administración,29,Femenino,1,3833,Contabilidad,7.28,73
1162,Carlos Morales,Administración,29,Femenino,1,4450,Inglés,8.7,91
1163,Luis Morales,Educación,28,Masculino,5,3312,Matemáticas,8.98,73
1164,Pedro Castillo,Educación,35,Masculino,2,1559,Programación,9.92,77
1166,Luis Morales,Contabilidad,32,Masculino,6,1432,Inglés,9.15,88
1166,Luis Morales,Contabilidad,32,Masculino,6,4971,Administración,9.03,88
1167,Camila Torres,Educación,35,Masculino,9,1114,Base de Datos,5.92,99
1169,Sofía López,Educación,25,Femenino,6,2557,Auditoría,5.07,60
1169,Sofía López,Educación,25,Femenino,6,3449,Matemáticas,8.3,66
1170,José Vega,Educación,31,Femenino,1,2333,Contabilidad,8.74,85
1170,José Vega,Educación,31,Femenino,1,3632,Inglés,7.99,62
1171,Luis Díaz,Contabilidad,32,Femenino,9,762,Estadística,7.65,60
1171,Luis Díaz,Contabilidad,32,Femenino,9,3145,Investigación,7.8,91
1172,Andrés Gómez,Derecho,35,Femenino,8,3457,Python,9.18,75
1173,Sofía Díaz,Educación,20,Masculino,8,2361,Programación,9.38,92
1174,Luis Gómez,Derecho,23,Femenino,2,968,Administración,9.31,71
1175,Luis Torres,Contabilidad,21,Masculino,8,3642,Programación,9.82,63
1178,Ana Castillo,Administración,20,Masculino,4,3097,Estadística,5.48,70
1180,Sofía Vega,Psicología,32,Femenino,5,1549,Inglés,8.29,68
1181,Sofía Torres,Contabilidad,23,Femenino,4,1108,Contabilidad,8.39,83
1182,Daniela Díaz,Contabilidad,19,Masculino,6,500,Matemáticas,8.01,85
1183,José Ramírez,Administración,23,Femenino,3,3654,Contabilidad,8.19,71
1184,Carlos Torres,Administración,25,Masculino,1,3982,Estadística,8.0,84
1185,Camila Ruiz,Administración,32,Femenino,6,2669,Administración,8.32,80
1185,Camila Ruiz,Administración,32,Femenino,6,3247,Inglés,7.16,77
1186,Carlos López,Psicología,19,Femenino,6,4911,Contabilidad,5.46,97
1187,Carlos Díaz,Derecho,35,Masculino,9,2397,Matemáticas,6.09,72
1188,José Gómez,Sistemas,30,Femenino,3,1663,Matemáticas,9.64,89
1189,Daniela Díaz,Administración,18,Femenino,5,3857,Auditoría,6.71,100
1190,Daniela Castillo,Psicología,22,Femenino,6,4385,Programación,8.92,97
1191,Luis Ramírez,Sistemas,22,Masculino,5,1061,Python,8.35,72
1191,Luis Ramírez,Sistemas,22,Masculino,5,3540,Python,6.48,61
1193,Luis Díaz,Sistemas,24,Masculino,5,2160,Base de Datos,7.35,98
1195,Andrés Morales,Administración,33,Femenino,10,1378,Inglés,5.22,74
1196,Sofía Vega,Sistemas,29,Femenino,3,3310,Contabilidad,8.79,97
1196,Sofía Vega,Sistemas,29,Femenino,3,4035,Programación,6.35,61
1196,Sofía Vega,Sistemas,29,Femenino,3,4199,Matemáticas,6.95,72
1197,Pedro Díaz,Derecho,29,Masculino,5,406,Base de Datos,5.19,90
1198,Camila Díaz,Contabilidad,32,Masculino,4,1756,Administración,7.31,68
1199,Daniela Morales,Derecho,27,Masculino,7,2440,Matemáticas,6.37,66
1200,Pedro Torres,Psicología,20,Masculino,4,1063,Python,8.45,78
1201,José Ramírez,Psicología,28,Masculino,10,2576,Administración,5.74,88
1201,José Ramírez,Psicología,28,Masculino,10,3137,Base de Datos,5.82,60
1201,José Ramírez,Psicología,28,Masculino,10,3322,Auditoría,6.46,84
1201,José Ramírez,Psicología,28,Masculino,10,4464,Python,6.83,60
1205,Sofía Castillo,Derecho,35,Femenino,4,1725,Auditoría,8.64,88
1207,Luis Castillo,Derecho,23,Femenino,4,4402,Investigación,7.95,82
1208,Ana Gómez,Contabilidad,33,Masculino,10,401,Investigación,5.46,74
1208,Ana Gómez,Contabilidad,33,Masculino,10,2326,Contabilidad,6.24,97
1209,Camila Ruiz,Derecho,31,Femenino,8,3167,Contabilidad,5.42,88
1210,Luis Díaz,Psicología,18,Femenino,3,1381,Contabilidad,5.07,67
1210,Luis Díaz,Psicología,18,Femenino,3,3852,Inglés,8.38,86
1213,Camila Pérez,Contabilidad,27,Masculino,9,1367,Base de Datos,6.68,90
1213,Camila Pérez,Contabilidad,27,Masculino,9,1930,Estadística,6.75,73
1213,Camila Pérez,Contabilidad,27,Masculino,9,2770,Auditoría,9.44,86
1214,María Torres,Sistemas,23,Femenino,6,1978,Inglés,7.11,67
1214,María Torres,Sistemas,23,Femenino,6,2535,Contabilidad,9.64,77
1214,María Torres,Sistemas,23,Femenino,6,4104,Python,9.42,75
1216,Sofía Díaz,Administración,18,Masculino,9,827,Estadística,8.56,82
1216,Sofía Díaz,Administración,18,Masculino,9,3768,Auditoría,6.61,93
1217,José Díaz,Derecho,31,Femenino,3,4696,Matemáticas,7.42,63
1218,Luis López,Administración,34,Masculino,4,1021,Programación,9.46,99
1219,Andrés Ruiz,Educación,34,Masculino,7,2499,Matemáticas,5.6,85
1220,Daniela Gómez,Sistemas,22,Masculino,8,4678,Estadística,6.77,64
1221,Camila Castillo,Educación,29,Masculino,8,2065,Administración,5.45,99
1222,Sofía Vega,Contabilidad,23,Femenino,1,88,Programación,5.18,83
1222,Sofía Vega,Contabilidad,23,Femenino,1,4218,Python,6.64,95
1223,Luis López,Administración,22,Masculino,5,1652,Inglés,7.49,70
1227,Luis Castillo,Sistemas,20,Femenino,1,2597,Base de Datos,7.35,68
1228,Luis Gómez,Psicología,24,Masculino,3,3748,Contabilidad,6.69,61
1230,Camila Díaz,Administración,34,Masculino,9,798,Base de Datos,9.66,62
1230,Camila Díaz,Administración,34,Masculino,9,3332,Contabilidad,8.04,67
1231,Sofía Gómez,Sistemas,18,Masculino,4,1152,Base de Datos,5.79,98
1232,José Torres,Psicología,18,Masculino,4,378,Administración,5.41,69
1232,José Torres,Psicología,18,Masculino,4,3236,Python,6.69,97
1234,Carlos Díaz,Derecho,31,Masculino,9,3102,Python,6.61,96
1235,María Morales,Sistemas,28,Masculino,8,3224,Contabilidad,6.56,90
1236,Luis Vega,Administración,33,Femenino,5,370,Python,7.25,81
1237,Andrés Pérez,Sistemas,28,Femenino,2,4862,Estadística,9.93,95
1238,Pedro Castillo,Derecho,27,Femenino,4,2571,Base de Datos,7.14,81
1241,Pedro Ramírez,Psicología,20,Masculino,3,515,Investigación,8.45,86
1241,Pedro Ramírez,Psicología,20,Masculino,3,764,Investigación,8.08,88
1241,Pedro Ramírez,Psicología,20,Masculino,3,3435,Base de Datos,6.83,67
1242,Pedro Morales,Educación,21,Masculino,2,3794,Estadística,7.61,75
1243,Camila López,Contabilidad,24,Femenino,2,1399,Administración,9.49,68
1243,Camila López,Contabilidad,24,Femenino,2,4739,Estadística,7.22,69
1244,María Morales,Educación,33,Femenino,10,3490,Matemáticas,7.22,77
1251,Daniela Ramírez,Administración,27,Femenino,8,3409,Matemáticas,8.86,73
1251,Daniela Ramírez,Administración,27,Femenino,8,3803,Base de Datos,7.5,80
1252,Andrés Castillo,Psicología,28,Masculino,1,135,Matemáticas,5.32,86
1254,Daniela Ramírez,Sistemas,19,Masculino,9,2708,Python,8.09,94
1254,Daniela Ramírez,Sistemas,19,Masculino,9,4161,Contabilidad,6.7,86
1255,José Torres,Derecho,31,Masculino,5,3159,Base de Datos,9.35,68
1260,Camila Ruiz,Sistemas,28,Femenino,2,1096,Python,7.3,81
1261,Pedro Díaz,Contabilidad,31,Femenino,1,4250,Estadística,9.17,70
1262,María López,Administración,27,Masculino,2,3713,Auditoría,9.01,65
1262,María López,Administración,27,Masculino,2,4066,Investigación,7.37,61
1263,José Gómez,Contabilidad,23,Masculino,9,1577,Inglés,8.76,86
1263,José Gómez,Contabilidad,23,Masculino,9,3211,Programación,9.23,83
1263,José Gómez,Contabilidad,23,Masculino,9,4828,Inglés,6.43,94
1264,Camila Pérez,Derecho,31,Femenino,5,2011,Administración,6.67,68
1266,Sofía Morales,Contabilidad,21,Femenino,2,2561,Matemáticas,5.28,77
1267,María Díaz,Derecho,34,Femenino,3,93,Matemáticas,9.32,71
1268,Sofía Castillo,Contabilidad,31,Masculino,8,1352,Estadística,5.19,82
1268,Sofía Castillo,Contabilidad,31,Masculino,8,2861,Contabilidad,8.14,60
1269,Luis Vega,Administración,27,Femenino,1,4307,Estadística,5.71,85
1270,José Ruiz,Derecho,25,Masculino,10,1317,Inglés,6.48,76
1272,Andrés Ramírez,Derecho,24,Femenino,2,4090,Python,5.4,97
1273,José Vega,Contabilidad,31,Femenino,4,782,Programación,6.63,97
1276,Daniela López,Educación,32,Femenino,9,2655,Inglés,5.73,73
1276,Daniela López,Educación,32,Femenino,9,3431,Base de Datos,8.48,62
1276,Daniela López,Educación,32,Femenino,9,3867,Matemáticas,8.58,92
1278,Daniela Torres,Administración,22,Femenino,7,4009,Base de Datos,6.21,98
1279,Pedro Díaz,Sistemas,24,Femenino,5,1353,Base de Datos,6.32,97
1281,Luis Torres,Administración,18,Masculino,5,1997,Auditoría,7.46,86
1283,María Torres,Contabilidad,22,Masculino,5,200,Python,7.04,98
1286,Camila Gómez,Derecho,22,Masculino,2,3285,Base de Datos,7.0,60
1287,Sofía Vega,Sistemas,34,Femenino,8,199,Matemáticas,5.87,64
1287,Sofía Vega,Sistemas,34,Femenino,8,3075,Programación,6.98,74
1288,Luis López,Psicología,21,Femenino,6,3365,Administración,9.78,90
1290,Carlos Gómez,Administración,24,Femenino,8,336,Auditoría,5.25,65
1290,Carlos Gómez,Administración,24,Femenino,8,1200,Estadística,9.98,85
1290,Carlos Gómez,Administración,24,Femenino,8,4084,Programación,5.48,98
1291,Pedro Castillo,Psicología,19,Femenino,9,455,Base de Datos,8.97,92
1293,María Castillo,Administración,29,Femenino,6,4723,Programación,9.45,97
1295,José Vega,Derecho,27,Femenino,2,479,Inglés,7.08,89
1296,Andrés López,Derecho,30,Masculino,7,32,Inglés,5.02,76
1298,Carlos Ramírez,Educación,28,Femenino,1,4706,Python,8.15,100
1300,Pedro Gómez,Administración,26,Masculino,6,3756,Administración,8.15,99
1300,Pedro Gómez,Administración,26,Masculino,6,4649,Python,6.11,78
1301,Pedro Ruiz,Educación,35,Femenino,8,2238,Auditoría,7.88,79
1303,Ana Morales,Administración,27,Femenino,10,752,Contabilidad,5.47,83
1303,Ana Morales,Administración,27,Femenino,10,1524,Inglés,6.92,81
1305,Pedro Díaz,Derecho,33,Masculino,5,4467,Estadística,9.96,83
1306,Carlos Ruiz,Contabilidad,27,Masculino,2,487,Inglés,9.98,89
1306,Carlos Ruiz,Contabilidad,27,Masculino,2,1011,Estadística,7.08,97
1306,Carlos Ruiz,Contabilidad,27,Masculino,2,4894,Investigación,8.03,60
1307,Pedro Díaz,Administración,30,Femenino,10,3858,Auditoría,5.7,73
1310,Sofía Morales,Psicología,26,Masculino,2,3683,Base de Datos,5.82,67
1310,Sofía Morales,Psicología,26,Masculino,2,4741,Administración,7.9,75
1311,Camila Torres,Psicología,21,Masculino,9,2032,Python,5.14,94
1311,Camila Torres,Psicología,21,Masculino,9,2530,Auditoría,6.09,60
1313,María López,Contabilidad,27,Femenino,7,2367,Administración,9.51,77
1313,María López,Contabilidad,27,Femenino,7,4800,Base de Datos,5.59,69
1314,Carlos Morales,Administración,24,Femenino,4,2486,Matemáticas,9.74,77
1314,Carlos Morales,Administración,24,Femenino,4,4143,Programación,9.08,94
1316,José López,Psicología,32,Masculino,6,1855,Contabilidad,8.43,75
1317,Sofía Ramírez,Sistemas,18,Femenino,3,1190,Investigación,9.82,60
1318,Camila Morales,Educación,24,Femenino,7,3229,Administración,5.64,92
1319,Sofía Castillo,Sistemas,21,Masculino,1,884,Estadística,7.74,65
1320,Camila López,Derecho,29,Masculino,1,2628,Programación,7.58,98
1321,José Vega,Psicología,30,Femenino,7,1716,Matemáticas,5.58,80
1321,José Vega,Psicología,30,Femenino,7,2420,Estadística,7.81,62
1322,Camila Torres,Psicología,19,Masculino,5,1456,Contabilidad,8.06,98
1322,Camila Torres,Psicología,19,Masculino,5,2261,Base de Datos,9.19,98
1323,Carlos Vega,Derecho,28,Femenino,3,2327,Python,5.58,65
1326,José Díaz,Derecho,27,Femenino,10,1682,Inglés,9.29,97
1326,José Díaz,Derecho,27,Femenino,10,2482,Base de Datos,6.77,87
1326,José Díaz,Derecho,27,Femenino,10,4131,Investigación,6.02,70
1327,José Vega,Contabilidad,31,Masculino,6,467,Administración,9.67,74
1327,José Vega,Contabilidad,31,Masculino,6,3458,Investigación,6.61,96
1327,José Vega,Contabilidad,31,Masculino,6,4643,Inglés,6.15,91
1328,Daniela Torres,Psicología,32,Masculino,4,3109,Programación,8.74,70
1329,Carlos Pérez,Administración,23,Masculino,8,1442,Base de Datos,5.89,63
1330,José Torres,Educación,32,Femenino,2,4425,Python,8.57,88
1331,Daniela Pérez,Derecho,29,Femenino,8,3436,Python,7.49,79
1331,Daniela Pérez,Derecho,29,Femenino,8,3728,Investigación,8.18,97
1333,Luis López,Contabilidad,23,Masculino,9,4913,Base de Datos,8.02,90
1334,José Ruiz,Educación,24,Masculino,9,4086,Inglés,9.05,82
1335,Sofía Torres,Derecho,20,Masculino,8,4925,Programación,8.06,77
1338,Luis Ramírez,Educación,33,Femenino,5,4751,Matemáticas,8.57,66
1339,Sofía Pérez,Contabilidad,19,Femenino,6,4050,Python,6.33,90
1342,José Torres,Administración,30,Masculino,1,156,Contabilidad,5.54,61
1344,Luis Castillo,Derecho,31,Femenino,10,1437,Estadística,5.46,88
1345,Carlos Díaz,Educación,21,Femenino,9,1818,Inglés,7.15,79
1346,María Ramírez,Derecho,30,Femenino,5,3120,Programación,8.58,90
1348,Sofía Torres,Derecho,31,Masculino,1,273,Contabilidad,9.57,90
1348,Sofía Torres,Derecho,31,Masculino,1,563,Administración,9.27,88
1350,Andrés Vega,Sistemas,27,Femenino,7,3862,Matemáticas,8.42,81
